STATEFIPS,STATE,CONG_DISTRICT,agi_stub,N1,MARS1,MARS2,MARS4,ELF,CPREP,PREP,DIR_DEP,VRTCRIND,N2,TOTAL_VITA,VITA,TCE,VITA_EIC,RAC,ELDERLY,A00100,N02650,A02650,N00200,A00200,N00300,A00300,N00400,A00400,N00600,A00600,N00650,A00650,N00700,A00700,N00900,A00900,N01000,A01000,N01400,A01400,N01700,A01700,SCHF,N02300,A02300,N02500,A02500,N26270,A26270,N25870,A25870,N02900,A02900,N03220,A03220,N03300,A03300,N03270,A03270,N03150,A03150,N03210,A03210,N04450,A04450,N04100,A04100,N04200,A04200,N04470,A04470,A00101,N17000,A17000,N18425,A18425,N18450,A18450,N18500,A18500,N18800,A18800,N18460,A18460,N18300,A18300,N19300,A19300,N19500,A19500,N19530,A19530,N19570,A19570,N19700,A19700,N20950,A20950,N04475,A04475,N04800,A04800,N05800,A05800,N09600,A09600,N05780,A05780,N07100,A07100,N07300,A07300,N07180,A07180,N07230,A07230,N07240,A07240,N07225,A07225,N07260,A07260,N09400,A09400,N85770,A85770,N85775,A85775,N10600,A10600,N59660,A59660,N59661,A59661,N59662,A59662,N59663,A59663,N59664,A59664,N59720,A59720,N11070,A11070,N10960,A10960,N11560,A11560,N06500,A06500,N10300,A10300,N85530,A85530,N85300,A85300,N11901,A11901,N11900,A11900,N11902,A11902,N12000,A12000
01,AL,01,3,70250.0000,40500.0000,7500.0000,20990.0000,66070.0000,1950.0000,39370.0000,56820.0000,440.0000,121910.0000,1570.0000,980.0000,590.0000,270.0000,23840.0000,14970.0000,1208072.0000,70250.0000,1229832.0000,51420.0000,881339.0000,7650.0000,4829.0000,480.0000,1157.0000,3680.0000,9172.0000,3280.0000,5955.0000,250.0000,136.0000,22590.0000,154938.0000,3350.0000,5374.0000,3770.0000,30981.0000,9600.0000,111602.0000,315.0000,1380.0000,6144.0000,7470.0000,17365.0000,900.0000,290.0000,1570.0000,2684.0000,19150.0000,21760.0000,410.0000,110.0000,0.0000,0.0000,670.0000,1744.0000,280.0000,970.0000,630.0000,703.0000,69330.0000,1146816.0000,69330.0000,1124163.0000,11300.0000,22653.0000,920.0000,21409.0000,16671.0000,720.0000,12757.0000,390.0000,839.0000,400.0000,449.0000,400.0000,652.0000,380.0000,139.0000,840.0000,1859.0000,850.0000,2359.0000,320.0000,2430.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,600.0000,2606.0000,80.0000,955.0000,6910.0000,5480.0000,38360.0000,190213.0000,39590.0000,19671.0000,0.0000,0.0000,3650.0000,816.0000,17160.0000,5676.0000,340.0000,15.0000,920.0000,265.0000,3270.0000,1420.0000,3760.0000,705.0000,9310.0000,3076.0000,410.0000,174.0000,17660.0000,32392.0000,8780.0000,70742.0000,9210.0000,73227.0000,65620.0000,310071.0000,33970.0000,132492.0000,7110.0000,2370.0000,13440.0000,48397.0000,9060.0000,52721.0000,4370.0000,29003522.000,30920.0000,111337.0000,23610.0000,43772.0000,4590.0000,4370.0000,2100.0000,1477.0000,25360.0000,13996.0000,39800.0000,47319.0000,30.0000,42.0000,0.0000,0.0000,6290.0000,6668.0000,61520.0000,269337.0000,61330.0000,268582.0000,260.0000,743.0000
01,AL,01,4,75980.0000,40090.0000,14060.0000,19310.0000,71260.0000,2050.0000,38440.0000,55240.0000,670.0000,133640.0000,1650.0000,1080.0000,570.0000,170.0000,21030.0000,17930.0000,2740758.0000,75980.0000,2763941.0000,63230.0000,2209773.0000,11740.0000,8052.0000,820.0000,3024.0000,5950.0000,18521.0000,5330.0000,12377.0000,690.0000,540.0000,13290.0000,66233.0000,5310.0000,13593.0000,5350.0000,63085.0000,13450.0000,243810.0000,539.0000,1270.0000,5462.0000,14030.0000,113224.0000,1570.0000,6550.0000,2290.0000,2147.0000,11950.0000,23183.0000,1200.0000,331.0000,50.0000,389.0000,890.0000,3621.0000,790.0000,3028.0000,1790.0000,1972.0000,73850.0000,1282308.0000,73850.0000,1256060.0000,12570.0000,26247.0000,2120.0000,53530.0000,80716.0000,1430.0000,22386.0000,1310.0000,3393.0000,620.0000,1024.0000,1150.0000,1932.0000,1020.0000,574.0000,2000.0000,5882.0000,2030.0000,8508.0000,970.0000,6812.0000,30.0000,176.0000,50.0000,101.0000,40.0000,104.0000,1620.0000,11244.0000,200.0000,3271.0000,8580.0000,15044.0000,74470.0000,1396663.0000,74030.0000,152887.0000,0.0000,0.0000,5330.0000,3300.0000,35240.0000,40678.0000,1240.0000,81.0000,3390.0000,2156.0000,4830.0000,5468.0000,11750.0000,2583.0000,23920.0000,28410.0000,1820.0000,1807.0000,7890.0000,21233.0000,8410.0000,68732.0000,8620.0000,72033.0000,73270.0000,332544.0000,21590.0000,56169.0000,0.0000,0.0000,10500.0000,17946.0000,7630.0000,24302.0000,3460.0000,13920982.000,19170.0000,48754.0000,17890.0000,36510.0000,3510.0000,3185.0000,1910.0000,1918.0000,54070.0000,112208.0000,58000.0000,135248.0000,0.0000,0.0000,0.0000,0.0000,15420.0000,21089.0000,59980.0000,218117.0000,59550.0000,216137.0000,590.0000,1833.0000
01,AL,01,5,43130.0000,19090.0000,15220.0000,7070.0000,40120.0000,1410.0000,23200.0000,26940.0000,530.0000,81980.0000,640.0000,370.0000,270.0000,0.0000,7840.0000,13320.0000,2649453.0000,43130.0000,2669982.0000,35610.0000,1994619.0000,10780.0000,8394.0000,910.0000,4066.0000,5800.0000,23597.0000,5260.0000,16093.0000,1050.0000,904.0000,7220.0000,54587.0000,5230.0000,20081.0000,4810.0000,78197.0000,10780.0000,274500.0000,494.0000,600.0000,2633.0000,10560.0000,183629.0000,1710.0000,13852.0000,2190.0000,2562.0000,8400.0000,20529.0000,1540.0000,432.0000,60.0000,615.0000,720.0000,3935.0000,700.0000,3047.0000,1480.0000,1569.0000,40450.0000,776754.0000,40450.0000,757570.0000,9140.0000,19183.0000,2680.0000,74302.0000,167817.0000,1390.0000,22925.0000,1980.0000,6370.0000,580.0000,1074.0000,1770.0000,2909.0000,1450.0000,591.0000,2600.0000,9811.0000,2630.0000,13801.0000,1560.0000,12577.0000,30.0000,163.0000,50.0000,55.0000,50.0000,269.0000,2240.0000,19580.0000,230.0000,4326.0000,6010.0000,16073.0000,43010.0000,1784937.0000,42890.0000,214247.0000,0.0000,0.0000,2190.0000,3706.0000,17850.0000,37876.0000,1540.0000,143.0000,1780.0000,1048.0000,2370.0000,3057.0000,3240.0000,535.0000,13480.0000,30256.0000,1630.0000,2498.0000,4580.0000,14389.0000,2740.0000,23504.0000,2860.0000,27129.0000,42040.0000,248682.0000,960.0000,715.0000,0.0000,0.0000,0.0000,0.0000,380.0000,216.0000,580.0000,498777.0000,790.0000,567.0000,3870.0000,7504.0000,1560.0000,1430.0000,520.0000,797.0000,39090.0000,176371.0000,40060.0000,192368.0000,20.0000,22.0000,0.0000,0.0000,13410.0000,29794.0000,29600.0000,85697.0000,29070.0000,83381.0000,700.0000,2288.0000
01,AL,01,6,27550.0000,8040.0000,16020.0000,2710.0000,25650.0000,850.0000,15670.0000,15350.0000,420.0000,60710.0000,200.0000,70.0000,130.0000,0.0000,3690.0000,9650.0000,2386183.0000,27550.0000,2403542.0000,22660.0000,1723165.0000,9100.0000,8938.0000,810.0000,3268.0000,5200.0000,24218.0000,4770.0000,17117.0000,1050.0000,1030.0000,5070.0000,52857.0000,4860.0000,27198.0000,4000.0000,85090.0000,8310.0000,261647.0000,479.0000,390.0000,1599.0000,7770.0000,181010.0000,1600.0000,22209.0000,2020.0000,4026.0000,5930.0000,17359.0000,900.0000,262.0000,50.0000,655.0000,630.0000,4085.0000,500.0000,2534.0000,980.0000,865.0000,25090.0000,553980.0000,25090.0000,539543.0000,6600.0000,14437.0000,2450.0000,72159.0000,214092.0000,930.0000,15579.0000,1980.0000,7985.0000,400.0000,843.0000,1770.0000,2930.0000,1410.0000,570.0000,2400.0000,11324.0000,2430.0000,15713.0000,1640.0000,12754.0000,30.0000,219.0000,50.0000,96.0000,40.0000,69.0000,2090.0000,23218.0000,200.0000,4103.0000,4990.0000,16092.0000,27510.0000,1744660.0000,27460.0000,226217.0000,0.0000,0.0000,980.0000,2476.0000,11960.0000,31494.0000,1600.0000,175.0000,1550.0000,938.0000,1640.0000,2055.0000,0.0000,0.0000,9550.0000,26070.0000,1070.0000,1818.0000,3440.0000,11945.0000,1030.0000,8894.0000,1170.0000,11466.0000,27000.0000,233577.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,860.0000,1578.0000,1090.0000,974.0000,180.0000,323.0000,26720.0000,194723.0000,26990.0000,208450.0000,0.0000,0.0000,0.0000,0.0000,10460.0000,31324.0000,17020.0000,55993.0000,16520.0000,53780.0000,640.0000,2187.0000
01,AL,01,7,44810.0000,6420.0000,35670.0000,1960.0000,42040.0000,1470.0000,27000.0000,21250.0000,860.0000,114880.0000,160.0000,60.0000,100.0000,0.0000,3770.0000,15800.0000,6106859.0000,44810.0000,6153352.0000,37750.0000,4329101.0000,20250.0000,27413.0000,2370.0000,11156.0000,12520.0000,85743.0000,11570.0000,62896.0000,2850.0000,3677.0000,9220.0000,143516.0000,12190.0000,149338.0000,8090.0000,272013.0000,15190.0000,607147.0000,1097.0000,580.0000,2481.0000,12150.0000,352410.0000,4570.0000,126182.0000,4560.0000,18253.0000,12010.0000,46493.0000,2470.0000,769.0000,230.0000,3507.0000,1470.0000,12677.0000,980.0000,5730.0000,2190.0000,1916.0000,38500.0000,946812.0000,38500.0000,923877.0000,10040.0000,22935.0000,6310.0000,219302.0000,905262.0000,1570.0000,27648.0000,5520.0000,34506.0000,680.0000,1851.0000,5180.0000,10990.0000,3940.0000,1802.0000,6230.0000,42805.0000,6270.0000,46934.0000,4880.0000,43773.0000,70.0000,481.0000,190.0000,243.0000,230.0000,1167.0000,5580.0000,82752.0000,570.0000,15771.0000,10950.0000,56396.0000,44790.0000,4884832.0000,44750.0000,717442.0000,30.0000,96.0000,1070.0000,4485.0000,23060.0000,65352.0000,4190.0000,969.0000,3830.0000,2440.0000,3380.0000,4391.0000,0.0000,0.0000,18520.0000,53215.0000,1650.0000,2655.0000,6460.0000,29042.0000,960.0000,7090.0000,1210.0000,11473.0000,44160.0000,691241.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,520.0000,1509.0000,2360.0000,2156.0000,140.0000,408.0000,44550.0000,652089.0000,44620.0000,686480.0000,440.0000,172.0000,150.0000,65.0000,20580.0000,101143.0000,24130.0000,104406.0000,22750.0000,92492.0000,1740.0000,11914.0000
01,AL,01,8,12740.0000,1330.0000,10970.0000,290.0000,12020.0000,450.0000,9490.0000,3800.0000,360.0000,34350.0000,0.0000,0.0000,0.0000,0.0000,370.0000,5030.0000,3620149.0000,12740.0000,3667037.0000,10720.0000,2163950.0000,8560.0000,25920.0000,1520.0000,12540.0000,6350.0000,90913.0000,6010.0000,71560.0000,1260.0000,2061.0000,3400.0000,139488.0000,6660.0000,268091.0000,2930.0000,182145.0000,4010.0000,240074.0000,493.0000,90.0000,257.0000,3370.0000,110714.0000,3990.0000,354585.0000,2310.0000,33617.0000,4190.0000,46888.0000,450.0000,131.0000,400.0000,11427.0000,1240.0000,15272.0000,310.0000,3053.0000,0.0000,0.0000,8350.0000,211730.0000,8350.0000,206118.0000,2460.0000,5612.0000,4390.0000,193067.0000,1317413.0000,330.0000,9436.0000,4100.0000,50650.0000,250.0000,946.0000,3970.0000,12113.0000,2710.0000,1393.0000,4370.0000,40607.0000,4380.0000,40675.0000,3550.0000,44827.0000,60.0000,437.0000,210.0000,121.0000,410.0000,2489.0000,4010.0000,72116.0000,410.0000,21063.0000,5800.0000,82568.0000,12730.0000,3132993.0000,12730.0000,599059.0000,30.0000,357.0000,240.0000,1943.0000,7310.0000,20271.0000,2760.0000,2229.0000,920.0000,601.0000,0.0000,0.0000,0.0000,0.0000,5010.0000,14621.0000,370.0000,475.0000,2830.0000,22535.0000,0.0000,0.0000,250.0000,2478.0000,12500.0000,564153.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,110.0000,215.0000,0.0000,0.0000,0.0000,0.0000,12720.0000,578788.0000,12730.0000,614994.0000,4430.0000,3291.0000,5630.0000,6598.0000,7320.0000,112172.0000,5390.0000,59607.0000,4180.0000,36936.0000,1460.0000,22025.0000
01,AL,01,9,3000.0000,320.0000,2600.0000,50.0000,2860.0000,100.0000,2740.0000,470.0000,100.0000,8340.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1310.0000,4222340.0000,3000.0000,4254529.0000,2510.0000,1205559.0000,2690.0000,46962.0000,810.0000,13596.0000,2160.0000,129498.0000,2080.0000,100314.0000,170.0000,557.0000,1050.0000,81391.0000,2380.0000,952914.0000,600.0000,50250.0000,560.0000,40867.0000,190.0000,0.0000,0.0000,740.0000,25178.0000,2140.0000,1565430.0000,1040.0000,46610.0000,1570.0000,32189.0000,30.0000,7.0000,220.0000,9199.0000,720.0000,10779.0000,110.0000,1204.0000,0.0000,0.0000,1140.0000,29011.0000,1140.0000,28058.0000,410.0000,944.0000,1860.0000,277454.0000,3056037.0000,0.0000,0.0000,1740.0000,107191.0000,110.0000,468.0000,1700.0000,11630.0000,970.0000,634.0000,1850.0000,18182.0000,1860.0000,18219.0000,1300.0000,22370.0000,60.0000,1122.0000,100.0000,39.0000,470.0000,11586.0000,1750.0000,136165.0000,300.0000,23674.0000,2080.0000,189968.0000,3000.0000,3718856.0000,3000.0000,1033165.0000,160.0000,2416.0000,40.0000,309.0000,1450.0000,14088.0000,1240.0000,3207.0000,100.0000,71.0000,0.0000,0.0000,0.0000,0.0000,20.0000,24.0000,50.0000,122.0000,1070.0000,14580.0000,0.0000,0.0000,40.0000,309.0000,2950.0000,922540.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2990.0000,1018969.0000,3000.0000,1071945.0000,1770.0000,8378.0000,2480.0000,28583.0000,1800.0000,260872.0000,1190.0000,108562.0000,540.0000,28716.0000,740.0000,79460.0000
01,AL,02,0,285600.0000,125240.0000,95220.0000,57610.0000,266080.0000,9140.0000,149230.0000,189240.0000,2940.0000,550420.0000,3430.0000,2430.0000,1010.0000,500.0000,62030.0000,76190.0000,18323983.000,283570.0000,18478773.000,230420.0000,12401765.000,73270.0000,114319.0000,5700.0000,32648.0000,34510.0000,273725.0000,31710.0000,218383.0000,6100.0000,7338.0000,53220.0000,438996.0000,33090.0000,791283.0000,23900.0000,477211.0000,63560.0000,1848957.0000,8273.0000,3490.0000,13079.0000,48820.0000,823012.0000,11930.0000,1109884.0000,13510.0000,63221.0000,53870.0000,154790.0000,6530.0000,1931.0000,600.0000,15092.0000,4490.0000,36596.0000,3000.0000,13864.0000,5970.0000,6029.0000,265400.0000,4966915.0000,265400.0000,4860153.0000,50890.0000,106746.0000,15440.0000,624992.0000,3686390.0000,4690.0000,81244.0000,11970.0000,115233.0000,2900.0000,5628.0000,11820.0000,23316.0000,9210.0000,3593.0000,15170.0000,88003.0000,15270.0000,88772.0000,10310.0000,93261.0000,120.0000,748.0000,420.0000,272.0000,650.0000,8145.0000,13400.0000,260603.0000,1550.0000,68016.0000,31310.0000,251446.0000,220920.0000,13009496.000,221090.0000,2107264.0000,100.0000,1159.0000,7580.0000,9426.0000,105950.0000,192908.0000,9080.0000,7776.0000,12980.0000,8224.0000,15940.0000,16837.0000,21680.0000,4410.0000,75610.0000,141818.0000,4440.0000,5836.0000,36090.0000,105381.0000,17760.0000,160568.0000,18620.0000,172498.0000,269530.0000,2512213.0000,66590.0000,197789.0000,13060.0000,4907.0000,26690.0000,70945.0000,17800.0000,76631.0000,9020.0000,45176837.000,60930.0000,176273.0000,50030.0000,94403.0000,15310.0000,13753.0000,3520.0000,3128.0000,182410.0000,1913707.0000,202180.0000,2060615.0000,3810.0000,5792.0000,5310.0000,22426.0000,65560.0000,325665.0000,210440.0000,769158.0000,206750.0000,687339.0000,4610.0000,78832.0000
01,AL,02,1,4750.0000,3070.0000,1360.0000,190.0000,3240.0000,480.0000,2520.0000,1580.0000,50.0000,6820.0000,30.0000,30.0000,0.0000,0.0000,290.0000,2000.0000,-151204.0000,2730.0000,-149474.0000,730.0000,24935.0000,1170.0000,1750.0000,80.0000,267.0000,530.0000,2223.0000,470.0000,1438.0000,0.0000,0.0000,1400.0000,-26778.0000,800.0000,5475.0000,250.0000,2446.0000,500.0000,8160.0000,698.0000,0.0000,0.0000,0.0000,0.0000,500.0000,-42386.0000,470.0000,-883.0000,480.0000,1730.0000,0.0000,0.0000,0.0000,0.0000,110.0000,614.0000,0.0000,0.0000,40.0000,47.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,120.0000,36.0000,0.0000,0.0000,120.0000,26.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,270.0000,555.0000,620.0000,7706.0000,660.0000,7944.0000,2380.0000,9657.0000,190.0000,253.0000,110.0000,40.0000,30.0000,61.0000,0.0000,0.0000,0.0000,0.0000,140.0000,175.0000,150.0000,419.0000,290.0000,279.0000,180.0000,212.0000,100.0000,25.0000,450.0000,729.0000,0.0000,0.0000,0.0000,0.0000,290.0000,338.0000,2280.0000,9302.0000,2230.0000,8445.0000,60.0000,276.0000
01,AL,02,2,29680.0000,22730.0000,2850.0000,3640.0000,26720.0000,1310.0000,13380.0000,18420.0000,230.0000,32910.0000,610.0000,450.0000,170.0000,150.0000,5130.0000,6900.0000,160554.0000,29670.0000,164023.0000,20850.0000,130368.0000,4620.0000,2253.0000,200.0000,252.0000,1850.0000,2677.0000,1630.0000,1716.0000,80.0000,36.0000,5470.0000,9089.0000,1670.0000,321.0000,1620.0000,7152.0000,3160.0000,17129.0000,434.0000,310.0000,988.0000,160.0000,439.0000,310.0000,-361.0000,640.0000,787.0000,4600.0000,3469.0000,50.0000,12.0000,0.0000,0.0000,220.0000,800.0000,50.0000,105.0000,150.0000,160.0000,29420.0000,394855.0000,29420.0000,383979.0000,5470.0000,10876.0000,260.0000,5439.0000,1371.0000,200.0000,3637.0000,90.0000,151.0000,110.0000,92.0000,90.0000,109.0000,70.0000,18.0000,230.0000,423.0000,230.0000,418.0000,80.0000,626.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,120.0000,216.0000,0.0000,0.0000,0.0000,0.0000,430.0000,1036.0000,700.0000,218.0000,0.0000,0.0000,390.0000,115.0000,200.0000,38.0000,50.0000,1.0000,0.0000,0.0000,30.0000,4.0000,0.0000,0.0000,60.0000,20.0000,0.0000,0.0000,4220.0000,3179.0000,2080.0000,20801.0000,2190.0000,21687.0000,23320.0000,29505.0000,11070.0000,13626.0000,6610.0000,2808.0000,2880.0000,6433.0000,1120.0000,2992.0000,480.0000,1416977.0000,9920.0000,12032.0000,3560.0000,2782.0000,1510.0000,1354.0000,430.0000,267.0000,590.0000,182.0000,5130.0000,3491.0000,0.0000,0.0000,0.0000,0.0000,2720.0000,1348.0000,22050.0000,27356.0000,21960.0000,27017.0000,100.0000,163.0000
01,AL,02,3,62940.0000,33970.0000,6590.0000,21180.0000,59420.0000,1600.0000,32550.0000,51510.0000,390.0000,112700.0000,930.0000,670.0000,260.0000,200.0000,20920.0000,12360.0000,1084290.0000,62940.0000,1101335.0000,49490.0000,856751.0000,7270.0000,4536.0000,330.0000,550.0000,2650.0000,5766.0000,2390.0000,3951.0000,180.0000,193.0000,15320.0000,87840.0000,2500.0000,4450.0000,2750.0000,21932.0000,8740.0000,103037.0000,755.0000,1120.0000,4637.0000,5760.0000,12241.0000,650.0000,1007.0000,1120.0000,1760.0000,12970.0000,17045.0000,370.0000,101.0000,0.0000,0.0000,440.0000,1601.0000,230.0000,646.0000,520.0000,571.0000,62290.0000,1042697.0000,62290.0000,1024197.0000,9350.0000,18499.0000,650.0000,14707.0000,11848.0000,500.0000,8197.0000,270.0000,513.0000,290.0000,332.0000,270.0000,351.0000,250.0000,63.0000,610.0000,1228.0000,620.0000,1291.0000,240.0000,1748.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,440.0000,2225.0000,50.0000,489.0000,3530.0000,2416.0000,33670.0000,164594.0000,33910.0000,16877.0000,0.0000,0.0000,1240.0000,459.0000,15520.0000,5010.0000,200.0000,6.0000,1030.0000,312.0000,2820.0000,1288.0000,4320.0000,809.0000,7930.0000,2504.0000,190.0000,76.0000,11530.0000,20049.0000,6020.0000,52465.0000,6250.0000,54372.0000,59340.0000,231217.0000,32010.0000,125797.0000,6340.0000,2059.0000,12830.0000,46052.0000,8440.0000,48737.0000,4400.0000,28949684.000,29730.0000,111545.0000,22170.0000,40952.0000,4270.0000,3954.0000,1170.0000,879.0000,21360.0000,11867.0000,31870.0000,32483.0000,0.0000,0.0000,0.0000,0.0000,5220.0000,5422.0000,55910.0000,204087.0000,55730.0000,203531.0000,230.0000,384.0000
01,AL,02,4,74090.0000,36230.0000,13760.0000,21360.0000,69690.0000,2060.0000,35590.0000,55460.0000,570.0000,135250.0000,1070.0000,800.0000,260.0000,150.0000,20870.0000,16150.0000,2682961.0000,74090.0000,2701098.0000,63450.0000,2248854.0000,11960.0000,7357.0000,560.0000,1425.0000,4570.0000,11165.0000,4110.0000,7768.0000,520.0000,344.0000,10270.0000,25606.0000,4120.0000,9388.0000,4060.0000,43060.0000,13700.0000,253303.0000,1111.0000,970.0000,3431.0000,12640.0000,97264.0000,1000.0000,3343.0000,1800.0000,1603.0000,9280.0000,18137.0000,1130.0000,317.0000,40.0000,213.0000,580.0000,2539.0000,710.0000,2197.0000,1420.0000,1600.0000,72390.0000,1271612.0000,72390.0000,1248645.0000,11190.0000,22967.0000,1700.0000,42498.0000,64650.0000,1100.0000,18849.0000,970.0000,2080.0000,580.0000,847.0000,900.0000,1112.0000,790.0000,291.0000,1610.0000,4171.0000,1640.0000,4467.0000,790.0000,5525.0000,0.0000,0.0000,0.0000,0.0000,30.0000,26.0000,1290.0000,10245.0000,210.0000,2719.0000,5670.0000,8998.0000,72790.0000,1365244.0000,72490.0000,148430.0000,0.0000,0.0000,3100.0000,1964.0000,36840.0000,43023.0000,880.0000,46.0000,4220.0000,2854.0000,5300.0000,5934.0000,13810.0000,3006.0000,25450.0000,29936.0000,1170.0000,1154.0000,5350.0000,13787.0000,5970.0000,52143.0000,6100.0000,54103.0000,72120.0000,293951.0000,22360.0000,57391.0000,0.0000,0.0000,10950.0000,18399.0000,7830.0000,24668.0000,3580.0000,14323896.000,20360.0000,51947.0000,19120.0000,40070.0000,3980.0000,3596.0000,1230.0000,1127.0000,51320.0000,105408.0000,54480.0000,120705.0000,0.0000,0.0000,0.0000,0.0000,13510.0000,16945.0000,60140.0000,189974.0000,59850.0000,189136.0000,390.0000,778.0000
01,AL,02,5,40380.0000,16750.0000,14890.0000,7000.0000,37710.0000,1250.0000,21110.0000,25890.0000,440.0000,79390.0000,430.0000,280.0000,160.0000,0.0000,7840.0000,11990.0000,2475663.0000,40380.0000,2492207.0000,33780.0000,1903707.0000,11210.0000,8500.0000,640.0000,1806.0000,4680.0000,14888.0000,4250.0000,10765.0000,840.0000,707.0000,6220.0000,37933.0000,4310.0000,16160.0000,3680.0000,50872.0000,10650.0000,287862.0000,1028.0000,450.0000,1645.0000,9650.0000,161666.0000,1160.0000,9054.0000,1860.0000,2104.0000,7420.0000,16544.0000,1450.0000,408.0000,0.0000,0.0000,520.0000,2812.0000,620.0000,2443.0000,1280.0000,1348.0000,38320.0000,745344.0000,38320.0000,728191.0000,8280.0000,17153.0000,2060.0000,52208.0000,129594.0000,950.0000,14238.0000,1420.0000,4057.0000,550.0000,971.0000,1420.0000,1737.0000,1160.0000,433.0000,2030.0000,6872.0000,2040.0000,7113.0000,1310.0000,9410.0000,30.0000,147.0000,50.0000,74.0000,0.0000,0.0000,1760.0000,16690.0000,230.0000,3822.0000,4780.0000,11241.0000,40320.0000,1667688.0000,40230.0000,198812.0000,0.0000,0.0000,1460.0000,2199.0000,17550.0000,38100.0000,1130.0000,76.0000,2180.0000,1359.0000,2670.0000,3365.0000,3550.0000,595.0000,13700.0000,30680.0000,1120.0000,1669.0000,3880.0000,11391.0000,1910.0000,17928.0000,1970.0000,20082.0000,39560.0000,227401.0000,960.0000,722.0000,0.0000,0.0000,0.0000,0.0000,410.0000,234.0000,560.0000,486280.0000,780.0000,574.0000,3900.0000,7705.0000,1780.0000,1599.0000,370.0000,407.0000,36260.0000,160712.0000,37180.0000,173649.0000,0.0000,0.0000,0.0000,0.0000,11930.0000,24560.0000,28350.0000,77975.0000,27940.0000,76626.0000,520.0000,1313.0000
